scale_factor,center_delta,correlation_strength
1.469995117187500089e+00,-9.018554687500000000e-01,5.629028320312500222e-01
1.469995117187500089e+00,-9.370117187500000000e-01,9.075561523437499778e-01
2.239013671875000056e-01,-9.018554687500000000e-01,9.075561523437499778e-01
2.919995117187499822e+00,6.298828125000000000e-02,8.790283203125000278e-02
1.673901367187500044e+00,6.298828125000000000e-02,8.790283203125000278e-02
2.919995117187499822e+00,9.814453125000000000e-02,8.790283203125000278e-02
2.919995117187499822e+00,6.298828125000000000e-02,4.325561523437500000e-01
1.673901367187500044e+00,9.814453125000000000e-02,4.325561523437500000e-01
2.194995117187500178e+00,-4.370117187500000000e-01,8.004028320312499556e-01
9.489013671874999556e-01,-4.370117187500000000e-01,8.004028320312499556e-01
2.194995117187500178e+00,5.981445312500000000e-01,8.004028320312499556e-01
2.194995117187500178e+00,-4.370117187500000000e-01,1.950561523437499833e-01
9.489013671874999556e-01,5.981445312500000000e-01,1.950561523437499833e-01
7.449951171875000000e-01,5.629882812500000000e-01,3.254028320312499778e-01
2.398901367187499911e+00,5.629882812500000000e-01,3.254028320312499778e-01
7.449951171875000000e-01,-4.018554687500000000e-01,3.254028320312499778e-01
7.449951171875000000e-01,5.629882812500000000e-01,6.700561523437499334e-01
2.398901367187499911e+00,-4.018554687500000000e-01,6.700561523437499334e-01
5.637451171874999778e-01,-5.620117187500000000e-01,7.410278320312500000e-01
1.855151367187499956e+00,-5.620117187500000000e-01,7.410278320312500000e-01
5.637451171874999778e-01,9.731445312500000000e-01,7.410278320312500000e-01
5.637451171874999778e-01,-5.620117187500000000e-01,4.919311523437499556e-01
1.855151367187499956e+00,9.731445312500000000e-01,4.919311523437499556e-01
2.013745117187499822e+00,4.379882812500000000e-01,2.660278320312499667e-01
4.051513671875000000e-01,4.379882812500000000e-01,2.660278320312499667e-01
2.013745117187499822e+00,-2.685546875000000000e-02,2.660278320312499667e-01
2.013745117187499822e+00,4.379882812500000000e-01,1.693115234374999861e-02
4.051513671875000000e-01,-2.685546875000000000e-02,1.693115234374999861e-02
2.738745117187499911e+00,-6.201171875000000000e-02,5.035278320312499556e-01
2.580151367187499822e+00,-6.201171875000000000e-02,5.035278320312499556e-01
2.738745117187499911e+00,-5.268554687500000000e-01,5.035278320312499556e-01
2.738745117187499911e+00,-6.201171875000000000e-02,2.544311523437499667e-01
2.580151367187499822e+00,-5.268554687500000000e-01,2.544311523437499667e-01
1.288745117187499956e+00,9.379882812500000000e-01,2.852783203124999861e-02
1.130151367187500089e+00,9.379882812500000000e-01,2.852783203124999861e-02
1.288745117187499956e+00,4.731445312500000000e-01,2.852783203124999861e-02
1.288745117187499956e+00,9.379882812500000000e-01,7.294311523437500000e-01
1.130151367187500089e+00,4.731445312500000000e-01,7.294311523437500000e-01
9.262451171874999112e-01,-3.120117187500000000e-01,3.847778320312499889e-01
1.492651367187500133e+00,-3.120117187500000000e-01,3.847778320312499889e-01
9.262451171874999112e-01,2.231445312500000000e-01,3.847778320312499889e-01
9.262451171874999112e-01,-3.120117187500000000e-01,6.106811523437499778e-01
1.492651367187500133e+00,2.231445312500000000e-01,6.106811523437499778e-01
2.376245117187500089e+00,6.879882812500000000e-01,8.597778320312499112e-01
2.942651367187500089e+00,6.879882812500000000e-01,8.597778320312499112e-01
2.376245117187500089e+00,-7.768554687500000000e-01,8.597778320312499112e-01
2.376245117187500089e+00,6.879882812500000000e-01,1.356811523437500000e-01
2.942651367187500089e+00,-7.768554687500000000e-01,1.356811523437500000e-01
1.651245117187500000e+00,-8.120117187500000000e-01,1.472778320312500000e-01
7.676513671874999334e-01,-8.120117187500000000e-01,1.472778320312500000e-01
1.651245117187500000e+00,-2.768554687500000000e-01,1.472778320312500000e-01
1.651245117187500000e+00,-8.120117187500000000e-01,3.731811523437499889e-01
7.676513671874999334e-01,-2.768554687500000000e-01,3.731811523437499889e-01
2.012451171874999889e-01,1.879882812500000000e-01,6.222778320312499778e-01
2.217651367187500000e+00,1.879882812500000000e-01,6.222778320312499778e-01
2.012451171874999889e-01,7.231445312500000000e-01,6.222778320312499778e-01
2.012451171874999889e-01,1.879882812500000000e-01,8.481811523437499112e-01
2.217651367187500000e+00,7.231445312500000000e-01,8.481811523437499112e-01
2.465576171874999944e-01,-3.432617187500000000e-01,9.339965820312499112e-01
2.444213867187500000e+00,-3.432617187500000000e-01,9.339965820312499112e-01
2.465576171874999944e-01,-9.956054687500000000e-01,9.339965820312499112e-01
2.465576171874999944e-01,-3.432617187500000000e-01,7.145874023437499556e-01
2.444213867187500000e+00,-9.956054687500000000e-01,7.145874023437499556e-01
1.696557617187500089e+00,6.567382812500000000e-01,4.589965820312499889e-01
9.942138671874999334e-01,6.567382812500000000e-01,4.589965820312499889e-01
1.696557617187500089e+00,4.394531250000000000e-03,4.589965820312499889e-01
1.696557617187500089e+00,6.567382812500000000e-01,2.395874023437499778e-01
9.942138671874999334e-01,4.394531250000000000e-03,2.395874023437499778e-01
2.421557617187500178e+00,-8.432617187500000000e-01,6.964965820312499778e-01
1.719213867187500133e+00,-8.432617187500000000e-01,6.964965820312499778e-01
2.421557617187500178e+00,5.043945312500000000e-01,6.964965820312499778e-01
2.421557617187500178e+00,-8.432617187500000000e-01,2.087402343749999740e-03
1.719213867187500133e+00,5.043945312500000000e-01,2.087402343749999740e-03
9.715576171875000000e-01,1.567382812500000000e-01,2.214965820312500000e-01
2.692138671875000111e-01,1.567382812500000000e-01,2.214965820312500000e-01
9.715576171875000000e-01,-4.956054687500000000e-01,2.214965820312500000e-01
9.715576171875000000e-01,1.567382812500000000e-01,4.770874023437499667e-01
2.692138671875000111e-01,-4.956054687500000000e-01,4.770874023437499667e-01
1.334057617187500044e+00,-5.932617187500000000e-01,3.402465820312499667e-01
6.317138671875000000e-01,-5.932617187500000000e-01,3.402465820312499667e-01
1.334057617187500044e+00,-2.456054687500000000e-01,3.402465820312499667e-01
1.334057617187500044e+00,-5.932617187500000000e-01,8.333374023437499778e-01
6.317138671875000000e-01,-2.456054687500000000e-01,8.333374023437499778e-01
2.784057617187500000e+00,4.067382812500000000e-01,8.152465820312500000e-01
2.081713867187499734e+00,4.067382812500000000e-01,8.152465820312500000e-01
2.784057617187500000e+00,7.543945312500000000e-01,8.152465820312500000e-01
2.784057617187500000e+00,4.067382812500000000e-01,3.583374023437500000e-01
2.081713867187499734e+00,7.543945312500000000e-01,3.583374023437500000e-01
2.059057617187499911e+00,-9.326171875000000000e-02,1.027465820312499917e-01
1.356713867187500089e+00,-9.326171875000000000e-02,1.027465820312499917e-01
2.059057617187499911e+00,2.543945312500000000e-01,1.027465820312499917e-01
2.059057617187499911e+00,-9.326171875000000000e-02,1.208374023437499972e-01
1.356713867187500089e+00,2.543945312500000000e-01,1.208374023437499972e-01
6.090576171874999556e-01,9.067382812500000000e-01,5.777465820312499556e-01
2.806713867187499822e+00,9.067382812500000000e-01,5.777465820312499556e-01
6.090576171874999556e-01,-7.456054687500000000e-01,5.777465820312499556e-01
6.090576171874999556e-01,9.067382812500000000e-01,5.958374023437499334e-01
2.806713867187499822e+00,-7.456054687500000000e-01,5.958374023437499334e-01
7.903076171874999778e-01,-9.682617187500000000e-01,4.337158203125000139e-02
2.262963867187500089e+00,-9.682617187500000000e-01,4.337158203125000139e-02
7.903076171874999778e-01,1.293945312500000000e-01,4.337158203125000139e-02
7.903076171874999778e-01,-9.682617187500000000e-01,5.364624023437499778e-01
2.262963867187500089e+00,1.293945312500000000e-01,5.364624023437499778e-01
2.240307617187499822e+00,3.173828125000000000e-02,5.183715820312500000e-01
8.129638671874999112e-01,3.173828125000000000e-02,5.183715820312500000e-01
2.240307617187499822e+00,-8.706054687500000000e-01,5.183715820312500000e-01
2.240307617187499822e+00,3.173828125000000000e-02,6.146240234375000000e-02
8.129638671874999112e-01,-8.706054687500000000e-01,6.146240234375000000e-02
2.965307617187499911e+00,-4.682617187500000000e-01,2.808715820312500111e-01
2.987963867187500178e+00,-4.682617187500000000e-01,2.808715820312500111e-01
2.965307617187499911e+00,-3.706054687500000000e-01,2.808715820312500111e-01
2.965307617187499911e+00,-4.682617187500000000e-01,2.989624023437499889e-01
2.987963867187500178e+00,-3.706054687500000000e-01,2.989624023437499889e-01
1.515307617187499956e+00,5.317382812500000000e-01,7.558715820312499334e-01
1.537963867187500000e+00,5.317382812500000000e-01,7.558715820312499334e-01
1.515307617187499956e+00,6.293945312500000000e-01,7.558715820312499334e-01
1.515307617187499956e+00,5.317382812500000000e-01,7.739624023437499112e-01
1.537963867187500000e+00,6.293945312500000000e-01,7.739624023437499112e-01
1.152807617187500133e+00,-2.182617187500000000e-01,6.371215820312500222e-01
1.175463867187499956e+00,-2.182617187500000000e-01,6.371215820312500222e-01
1.152807617187500133e+00,8.793945312500000000e-01,6.371215820312500222e-01
1.152807617187500133e+00,-2.182617187500000000e-01,6.552124023437500000e-01
1.175463867187499956e+00,8.793945312500000000e-01,6.552124023437500000e-01
2.602807617187500089e+00,7.817382812500000000e-01,1.621215820312499889e-01
2.625463867187499911e+00,7.817382812500000000e-01,1.621215820312499889e-01
2.602807617187500089e+00,-1.206054687500000000e-01,1.621215820312499889e-01
2.602807617187500089e+00,7.817382812500000000e-01,1.802124023437499944e-01
2.625463867187499911e+00,-1.206054687500000000e-01,1.802124023437499944e-01
1.877807617187500000e+00,-7.182617187500000000e-01,8.746215820312499556e-01
4.504638671874999778e-01,-7.182617187500000000e-01,8.746215820312499556e-01
1.877807617187500000e+00,-6.206054687500000000e-01,8.746215820312499556e-01
1.877807617187500000e+00,-7.182617187500000000e-01,4.177124023437499556e-01
4.504638671874999778e-01,-6.206054687500000000e-01,4.177124023437499556e-01
4.278076171875000444e-01,2.817382812500000000e-01,3.996215820312499778e-01
1.900463867187500044e+00,2.817382812500000000e-01,3.996215820312499778e-01
4.278076171875000444e-01,3.793945312500000000e-01,3.996215820312499778e-01
4.278076171875000444e-01,2.817382812500000000e-01,8.927124023437499334e-01
1.900463867187500044e+00,3.793945312500000000e-01,8.927124023437499334e-01
3.371826171874999778e-01,-6.557617187500000000e-01,4.886840820312499667e-01
1.266088867187500133e+00,-6.557617187500000000e-01,4.886840820312499667e-01
3.371826171874999778e-01,-4.331054687500000000e-01,4.886840820312499667e-01
3.371826171874999778e-01,-6.557617187500000000e-01,2.098999023437500000e-01
1.266088867187500133e+00,-4.331054687500000000e-01,2.098999023437500000e-01
1.787182617187500044e+00,3.442382812500000000e-01,1.368408203124999931e-02
2.716088867187500089e+00,3.442382812500000000e-01,1.368408203124999931e-02
1.787182617187500044e+00,5.668945312500000000e-01,1.368408203124999931e-02
1.787182617187500044e+00,3.442382812500000000e-01,6.848999023437499778e-01
2.716088867187500089e+00,5.668945312500000000e-01,6.848999023437499778e-01
2.512182617187499911e+00,-1.557617187500000000e-01,7.261840820312499556e-01
5.410888671875000444e-01,-1.557617187500000000e-01,7.261840820312499556e-01
2.512182617187499911e+00,6.689453125000000000e-02,7.261840820312499556e-01
2.512182617187499911e+00,-1.557617187500000000e-01,9.223999023437499112e-01
5.410888671875000444e-01,6.689453125000000000e-02,9.223999023437499112e-01
1.062182617187499956e+00,8.442382812500000000e-01,2.511840820312499778e-01
1.991088867187500000e+00,8.442382812500000000e-01,2.511840820312499778e-01
1.062182617187499956e+00,-9.331054687500000000e-01,2.511840820312499778e-01
1.062182617187499956e+00,8.442382812500000000e-01,4.473999023437499889e-01
1.991088867187500000e+00,-9.331054687500000000e-01,4.473999023437499889e-01
1.424682617187500000e+00,-4.057617187500000000e-01,1.324340820312499833e-01
1.628588867187499956e+00,-4.057617187500000000e-01,1.324340820312499833e-01
1.424682617187500000e+00,-6.831054687500000000e-01,1.324340820312499833e-01
1.424682617187500000e+00,-4.057617187500000000e-01,9.114990234374999167e-02
1.628588867187499956e+00,-6.831054687500000000e-01,9.114990234374999167e-02
2.874682617187500178e+00,5.942382812500000000e-01,6.074340820312499334e-01
1.785888671875000000e-01,5.942382812500000000e-01,6.074340820312499334e-01
2.874682617187500178e+00,3.168945312500000000e-01,6.074340820312499334e-01
2.874682617187500178e+00,5.942382812500000000e-01,5.661499023437499556e-01
1.785888671875000000e-01,3.168945312500000000e-01,5.661499023437499556e-01
2.149682617187500089e+00,-9.057617187500000000e-01,3.699340820312500000e-01
2.353588867187499822e+00,-9.057617187500000000e-01,3.699340820312500000e-01
2.149682617187500089e+00,8.168945312500000000e-01,3.699340820312500000e-01
2.149682617187500089e+00,-9.057617187500000000e-01,8.036499023437500000e-01
2.353588867187499822e+00,8.168945312500000000e-01,8.036499023437500000e-01
6.996826171874999112e-01,9.423828125000000000e-02,8.449340820312499778e-01
9.035888671874999778e-01,9.423828125000000000e-02,8.449340820312499778e-01
6.996826171874999112e-01,-1.831054687500000000e-01,8.449340820312499778e-01
6.996826171874999112e-01,9.423828125000000000e-02,3.286499023437499667e-01
9.035888671874999778e-01,-1.831054687500000000e-01,3.286499023437499667e-01
5.184326171875000000e-01,-3.076171875000000000e-02,4.293090820312499556e-01
3.598388671875000222e-01,-3.076171875000000000e-02,4.293090820312499556e-01
5.184326171875000000e-01,6.918945312500000000e-01,4.293090820312499556e-01
5.184326171875000000e-01,-3.076171875000000000e-02,3.880249023437499778e-01
3.598388671875000222e-01,6.918945312500000000e-01,3.880249023437499778e-01
1.968432617187499956e+00,9.692382812500000000e-01,9.043090820312499334e-01
1.809838867187500089e+00,9.692382812500000000e-01,9.043090820312499334e-01
1.968432617187499956e+00,-3.081054687500000000e-01,9.043090820312499334e-01
1.968432617187499956e+00,9.692382812500000000e-01,8.630249023437499556e-01
1.809838867187500089e+00,-3.081054687500000000e-01,8.630249023437499556e-01
2.693432617187499822e+00,-5.307617187500000000e-01,1.918090820312499944e-01
1.084838867187500000e+00,-5.307617187500000000e-01,1.918090820312499944e-01
2.693432617187499822e+00,-8.081054687500000000e-01,1.918090820312499944e-01
2.693432617187499822e+00,-5.307617187500000000e-01,6.255249023437500222e-01
1.084838867187500000e+00,-8.081054687500000000e-01,6.255249023437500222e-01
1.243432617187500089e+00,4.692382812500000000e-01,6.668090820312500000e-01
2.534838867187500178e+00,4.692382812500000000e-01,6.668090820312500000e-01
1.243432617187500089e+00,1.918945312500000000e-01,6.668090820312500000e-01
1.243432617187500089e+00,4.692382812500000000e-01,1.505249023437499889e-01
2.534838867187500178e+00,1.918945312500000000e-01,1.505249023437499889e-01
8.809326171874999334e-01,-7.807617187500000000e-01,7.855590820312499112e-01
2.897338867187500000e+00,-7.807617187500000000e-01,7.855590820312499112e-01
8.809326171874999334e-01,4.418945312500000000e-01,7.855590820312499112e-01
8.809326171874999334e-01,-7.807617187500000000e-01,2.692749023437500111e-01
2.897338867187500000e+00,4.418945312500000000e-01,2.692749023437500111e-01
2.330932617187500000e+00,2.192382812500000000e-01,3.105590820312499889e-01
1.447338867187500044e+00,2.192382812500000000e-01,3.105590820312499889e-01
2.330932617187500000e+00,-5.581054687500000000e-01,3.105590820312499889e-01
2.330932617187500000e+00,2.192382812500000000e-01,7.442749023437499334e-01
1.447338867187500044e+00,-5.581054687500000000e-01,7.442749023437499334e-01
1.605932617187500133e+00,-2.807617187500000000e-01,5.480590820312499778e-01
2.172338867187499911e+00,-2.807617187500000000e-01,5.480590820312499778e-01
1.605932617187500133e+00,-5.810546875000000000e-02,5.480590820312499778e-01
1.605932617187500133e+00,-2.807617187500000000e-01,5.067749023437500000e-01
2.172338867187499911e+00,-5.810546875000000000e-02,5.067749023437500000e-01
