scale_factor,center_delta,correlation_strength
1.813964843750000000e+00,5.078125000000000000e-02,9.397949218749999112e-01
8.823242187500000000e-01,6.640625000000000000e-02,9.397949218749999112e-01
8.823242187500000000e-01,5.078125000000000000e-02,4.740722656249999889e-01
1.813964843750000000e+00,6.640625000000000000e-02,4.740722656249999889e-01
1.022949218750000000e+00,-1.824218750000000000e+00,7.885742187500000000e-02
3.642089843750000000e+00,-1.824218750000000000e+00,7.885742187500000000e-02
1.022949218750000000e+00,-5.859375000000000000e-02,7.885742187500000000e-02
1.022949218750000000e+00,-1.824218750000000000e+00,6.818847656250000000e-01
3.642089843750000000e+00,-5.859375000000000000e-02,6.818847656250000000e-01
3.272949218750000000e+00,1.757812500000000000e-01,5.538574218749999778e-01
1.392089843750000000e+00,1.757812500000000000e-01,5.538574218749999778e-01
3.272949218750000000e+00,1.941406250000000000e+00,5.538574218749999778e-01
3.272949218750000000e+00,1.757812500000000000e-01,2.068847656249999944e-01
1.392089843750000000e+00,1.941406250000000000e+00,2.068847656249999944e-01
4.397949218750000000e+00,-8.242187500000000000e-01,3.163574218749999889e-01
4.767089843750000000e+00,-8.242187500000000000e-01,3.163574218749999889e-01
4.397949218750000000e+00,9.414062500000000000e-01,3.163574218749999889e-01
4.397949218750000000e+00,-8.242187500000000000e-01,4.443847656249999556e-01
4.767089843750000000e+00,9.414062500000000000e-01,4.443847656249999556e-01
2.147949218750000000e+00,1.175781250000000000e+00,7.913574218749999112e-01
2.517089843750000000e+00,1.175781250000000000e+00,7.913574218749999112e-01
2.147949218750000000e+00,-1.058593750000000000e+00,7.913574218749999112e-01
2.147949218750000000e+00,1.175781250000000000e+00,9.193847656249999334e-01
2.517089843750000000e+00,-1.058593750000000000e+00,9.193847656249999334e-01
2.710449218750000000e+00,-3.242187500000000000e-01,6.726074218750000000e-01
1.954589843750000000e+00,-3.242187500000000000e-01,6.726074218750000000e-01
2.710449218750000000e+00,-1.558593750000000000e+00,6.726074218750000000e-01
2.710449218750000000e+00,-3.242187500000000000e-01,5.631347656249999778e-01
1.954589843750000000e+00,-1.558593750000000000e+00,5.631347656249999778e-01
4.960449218750000000e+00,1.675781250000000000e+00,1.976074218749999944e-01
4.204589843750000000e+00,1.675781250000000000e+00,1.976074218749999944e-01
4.960449218750000000e+00,4.414062500000000000e-01,1.976074218749999944e-01
4.960449218750000000e+00,1.675781250000000000e+00,8.813476562500000000e-02
4.204589843750000000e+00,4.414062500000000000e-01,8.813476562500000000e-02
3.835449218750000000e+00,-1.324218750000000000e+00,9.101074218749999334e-01
8.295898437500000000e-01,-1.324218750000000000e+00,9.101074218749999334e-01
3.835449218750000000e+00,1.441406250000000000e+00,9.101074218749999334e-01
3.835449218750000000e+00,-1.324218750000000000e+00,3.256347656249999889e-01
8.295898437500000000e-01,1.441406250000000000e+00,3.256347656249999889e-01
1.585449218750000000e+00,6.757812500000000000e-01,4.351074218749999556e-01
3.079589843750000000e+00,6.757812500000000000e-01,4.351074218749999556e-01
1.585449218750000000e+00,-5.585937500000000000e-01,4.351074218749999556e-01
1.585449218750000000e+00,6.757812500000000000e-01,8.006347656249999112e-01
3.079589843750000000e+00,-5.585937500000000000e-01,8.006347656249999112e-01
1.304199218750000000e+00,-5.742187500000000000e-01,8.507324218749999778e-01
3.923339843750000000e+00,-5.742187500000000000e-01,8.507324218749999778e-01
1.304199218750000000e+00,1.691406250000000000e+00,8.507324218749999778e-01
1.304199218750000000e+00,-5.742187500000000000e-01,8.600097656249999778e-01
3.923339843750000000e+00,1.691406250000000000e+00,8.600097656249999778e-01
3.554199218750000000e+00,1.425781250000000000e+00,3.757324218750000000e-01
1.673339843750000000e+00,1.425781250000000000e+00,3.757324218750000000e-01
3.554199218750000000e+00,-3.085937500000000000e-01,3.757324218750000000e-01
3.554199218750000000e+00,1.425781250000000000e+00,3.850097656250000000e-01
1.673339843750000000e+00,-3.085937500000000000e-01,3.850097656250000000e-01
4.679199218750000000e+00,-1.574218750000000000e+00,6.132324218749999334e-01
2.798339843750000000e+00,-1.574218750000000000e+00,6.132324218749999334e-01
4.679199218750000000e+00,-1.308593750000000000e+00,6.132324218749999334e-01
4.679199218750000000e+00,-1.574218750000000000e+00,1.475097656249999833e-01
2.798339843750000000e+00,-1.308593750000000000e+00,1.475097656249999833e-01
2.429199218750000000e+00,4.257812500000000000e-01,1.382324218749999833e-01
5.483398437500000000e-01,4.257812500000000000e-01,1.382324218749999833e-01
2.429199218750000000e+00,6.914062500000000000e-01,1.382324218749999833e-01
2.429199218750000000e+00,4.257812500000000000e-01,6.225097656249999334e-01
5.483398437500000000e-01,6.914062500000000000e-01,6.225097656249999334e-01
1.866699218750000000e+00,-1.074218750000000000e+00,2.569824218749999778e-01
1.110839843750000000e+00,-1.074218750000000000e+00,2.569824218749999778e-01
1.866699218750000000e+00,1.914062500000000000e-01,2.569824218749999778e-01
1.866699218750000000e+00,-1.074218750000000000e+00,7.412597656249999556e-01
1.110839843750000000e+00,1.914062500000000000e-01,7.412597656249999556e-01
4.116699218750000000e+00,9.257812500000000000e-01,7.319824218749999556e-01
3.360839843750000000e+00,9.257812500000000000e-01,7.319824218749999556e-01
4.116699218750000000e+00,-1.808593750000000000e+00,7.319824218749999556e-01
4.116699218750000000e+00,9.257812500000000000e-01,2.662597656249999778e-01
3.360839843750000000e+00,-1.808593750000000000e+00,2.662597656249999778e-01
2.991699218750000000e+00,-7.421875000000000000e-02,1.948242187499999931e-02
2.235839843750000000e+00,-7.421875000000000000e-02,1.948242187499999931e-02
2.991699218750000000e+00,-8.085937500000000000e-01,1.948242187499999931e-02
2.991699218750000000e+00,-7.421875000000000000e-02,2.875976562499999931e-02
2.235839843750000000e+00,-8.085937500000000000e-01,2.875976562499999931e-02
7.416992187500000000e-01,1.925781250000000000e+00,4.944824218749999667e-01
4.485839843750000000e+00,1.925781250000000000e+00,4.944824218749999667e-01
7.416992187500000000e-01,1.191406250000000000e+00,4.944824218749999667e-01
7.416992187500000000e-01,1.925781250000000000e+00,5.037597656250000222e-01
4.485839843750000000e+00,1.191406250000000000e+00,5.037597656250000222e-01
6.713867187500000000e-01,-1.136718750000000000e+00,8.062011718749999556e-01
3.149902343750000000e+00,-1.136718750000000000e+00,8.062011718749999556e-01
6.713867187500000000e-01,-1.746093750000000000e+00,8.062011718749999556e-01
6.713867187500000000e-01,-1.136718750000000000e+00,6.076660156250000000e-01
3.149902343750000000e+00,-1.746093750000000000e+00,6.076660156250000000e-01
2.921386718750000000e+00,8.632812500000000000e-01,3.312011718749999778e-01
8.999023437500000000e-01,8.632812500000000000e-01,3.312011718749999778e-01
2.921386718750000000e+00,2.539062500000000000e-01,3.312011718749999778e-01
2.921386718750000000e+00,8.632812500000000000e-01,1.326660156249999944e-01
8.999023437500000000e-01,2.539062500000000000e-01,1.326660156249999944e-01
4.046386718750000000e+00,-1.367187500000000000e-01,5.687011718750000222e-01
4.274902343750000000e+00,-1.367187500000000000e-01,5.687011718750000222e-01
4.046386718750000000e+00,1.253906250000000000e+00,5.687011718750000222e-01
4.046386718750000000e+00,-1.367187500000000000e-01,3.701660156249999556e-01
4.274902343750000000e+00,1.253906250000000000e+00,3.701660156249999556e-01
1.796386718750000000e+00,1.863281250000000000e+00,9.370117187499998890e-02
2.024902343750000000e+00,1.863281250000000000e+00,9.370117187499998890e-02
1.796386718750000000e+00,-7.460937500000000000e-01,9.370117187499998890e-02
1.796386718750000000e+00,1.863281250000000000e+00,8.451660156249999334e-01
2.024902343750000000e+00,-7.460937500000000000e-01,8.451660156249999334e-01
2.358886718750000000e+00,-6.367187500000000000e-01,4.499511718750000000e-01
2.587402343750000000e+00,-6.367187500000000000e-01,4.499511718750000000e-01
2.358886718750000000e+00,-2.460937500000000000e-01,4.499511718750000000e-01
2.358886718750000000e+00,-6.367187500000000000e-01,4.889160156249999778e-01
2.587402343750000000e+00,-2.460937500000000000e-01,4.889160156249999778e-01
4.608886718750000000e+00,1.363281250000000000e+00,9.249511718749999778e-01
4.837402343750000000e+00,1.363281250000000000e+00,9.249511718749999778e-01
4.608886718750000000e+00,1.753906250000000000e+00,9.249511718749999778e-01
4.608886718750000000e+00,1.363281250000000000e+00,1.391601562500000000e-02
4.837402343750000000e+00,1.753906250000000000e+00,1.391601562500000000e-02
3.483886718750000000e+00,-1.636718750000000000e+00,2.124511718749999833e-01
1.462402343750000000e+00,-1.636718750000000000e+00,2.124511718749999833e-01
3.483886718750000000e+00,7.539062500000000000e-01,2.124511718749999833e-01
3.483886718750000000e+00,-1.636718750000000000e+00,2.514160156249999889e-01
1.462402343750000000e+00,7.539062500000000000e-01,2.514160156249999889e-01
1.233886718750000000e+00,3.632812500000000000e-01,6.874511718749999334e-01
3.712402343750000000e+00,3.632812500000000000e-01,6.874511718749999334e-01
1.233886718750000000e+00,-1.246093750000000000e+00,6.874511718749999334e-01
1.233886718750000000e+00,3.632812500000000000e-01,7.264160156249999112e-01
3.712402343750000000e+00,-1.246093750000000000e+00,7.264160156249999112e-01
1.515136718750000000e+00,-3.867187500000000000e-01,1.530761718750000000e-01
4.556152343750000000e+00,-3.867187500000000000e-01,1.530761718750000000e-01
1.515136718750000000e+00,3.906250000000000000e-03,1.530761718750000000e-01
1.515136718750000000e+00,-3.867187500000000000e-01,9.045410156250000000e-01
4.556152343750000000e+00,3.906250000000000000e-03,9.045410156250000000e-01
3.765136718750000000e+00,1.613281250000000000e+00,6.280761718749999778e-01
2.306152343750000000e+00,1.613281250000000000e+00,6.280761718749999778e-01
3.765136718750000000e+00,-1.996093750000000000e+00,6.280761718749999778e-01
3.765136718750000000e+00,1.613281250000000000e+00,4.295410156249999667e-01
2.306152343750000000e+00,-1.996093750000000000e+00,4.295410156249999667e-01
4.890136718750000000e+00,-1.386718750000000000e+00,3.905761718749999889e-01
3.431152343750000000e+00,-1.386718750000000000e+00,3.905761718749999889e-01
4.890136718750000000e+00,-9.960937500000000000e-01,3.905761718749999889e-01
4.890136718750000000e+00,-1.386718750000000000e+00,1.920410156249999778e-01
3.431152343750000000e+00,-9.960937500000000000e-01,1.920410156249999778e-01
2.640136718750000000e+00,6.132812500000000000e-01,8.655761718749999112e-01
1.181152343750000000e+00,6.132812500000000000e-01,8.655761718749999112e-01
2.640136718750000000e+00,1.003906250000000000e+00,8.655761718749999112e-01
2.640136718750000000e+00,6.132812500000000000e-01,6.670410156249999556e-01
1.181152343750000000e+00,1.003906250000000000e+00,6.670410156249999556e-01
2.077636718750000000e+00,-1.886718750000000000e+00,5.093261718749999556e-01
6.186523437500000000e-01,-1.886718750000000000e+00,5.093261718749999556e-01
2.077636718750000000e+00,1.503906250000000000e+00,5.093261718749999556e-01
2.077636718750000000e+00,-1.886718750000000000e+00,7.857910156249999778e-01
6.186523437500000000e-01,1.503906250000000000e+00,7.857910156249999778e-01
4.327636718750000000e+00,1.132812500000000000e-01,3.432617187499999861e-02
2.868652343750000000e+00,1.132812500000000000e-01,3.432617187499999861e-02
4.327636718750000000e+00,-4.960937500000000000e-01,3.432617187499999861e-02
4.327636718750000000e+00,1.132812500000000000e-01,3.107910156250000000e-01
2.868652343750000000e+00,-4.960937500000000000e-01,3.107910156250000000e-01
3.202636718750000000e+00,-8.867187500000000000e-01,7.468261718750000000e-01
1.743652343750000000e+00,-8.867187500000000000e-01,7.468261718750000000e-01
3.202636718750000000e+00,-1.496093750000000000e+00,7.468261718750000000e-01
3.202636718750000000e+00,-8.867187500000000000e-01,7.329101562499999722e-02
1.743652343750000000e+00,-1.496093750000000000e+00,7.329101562499999722e-02
9.526367187500000000e-01,1.113281250000000000e+00,2.718261718749999667e-01
3.993652343750000000e+00,1.113281250000000000e+00,2.718261718749999667e-01
9.526367187500000000e-01,5.039062500000000000e-01,2.718261718749999667e-01
9.526367187500000000e-01,1.113281250000000000e+00,5.482910156249999334e-01
3.993652343750000000e+00,5.039062500000000000e-01,5.482910156249999334e-01
8.120117187500000000e-01,-7.617187500000000000e-01,5.983886718750000000e-01
1.603027343750000000e+00,-7.617187500000000000e-01,5.983886718750000000e-01
8.120117187500000000e-01,-6.210937500000000000e-01,5.983886718750000000e-01
8.120117187500000000e-01,-7.617187500000000000e-01,3.404785156249999778e-01
1.603027343750000000e+00,-6.210937500000000000e-01,3.404785156249999778e-01
3.062011718750000000e+00,1.238281250000000000e+00,1.233886718749999944e-01
3.853027343750000000e+00,1.238281250000000000e+00,1.233886718749999944e-01
3.062011718750000000e+00,1.378906250000000000e+00,1.233886718749999944e-01
3.062011718750000000e+00,1.238281250000000000e+00,8.154785156249999556e-01
3.853027343750000000e+00,1.378906250000000000e+00,8.154785156249999556e-01
4.187011718750000000e+00,-1.761718750000000000e+00,8.358886718749999334e-01
2.728027343750000000e+00,-1.761718750000000000e+00,8.358886718749999334e-01
4.187011718750000000e+00,3.789062500000000000e-01,8.358886718749999334e-01
4.187011718750000000e+00,-1.761718750000000000e+00,5.779785156250000222e-01
2.728027343750000000e+00,3.789062500000000000e-01,5.779785156250000222e-01
1.937011718750000000e+00,2.382812500000000000e-01,3.608886718749999556e-01
4.978027343750000000e+00,2.382812500000000000e-01,3.608886718749999556e-01
1.937011718750000000e+00,-1.621093750000000000e+00,3.608886718749999556e-01
1.937011718750000000e+00,2.382812500000000000e-01,1.029785156249999889e-01
4.978027343750000000e+00,-1.621093750000000000e+00,1.029785156249999889e-01
2.499511718750000000e+00,-1.261718750000000000e+00,4.638671875000000000e-03
4.415527343750000000e+00,-1.261718750000000000e+00,4.638671875000000000e-03
2.499511718750000000e+00,-1.121093750000000000e+00,4.638671875000000000e-03
2.499511718750000000e+00,-1.261718750000000000e+00,4.592285156250000000e-01
4.415527343750000000e+00,-1.121093750000000000e+00,4.592285156250000000e-01
4.749511718750000000e+00,7.382812500000000000e-01,4.796386718749999778e-01
2.165527343750000000e+00,7.382812500000000000e-01,4.796386718749999778e-01
4.749511718750000000e+00,8.789062500000000000e-01,4.796386718749999778e-01
4.749511718750000000e+00,7.382812500000000000e-01,9.342285156249999778e-01
2.165527343750000000e+00,8.789062500000000000e-01,9.342285156249999778e-01
3.624511718750000000e+00,-2.617187500000000000e-01,2.421386718749999889e-01
3.290527343750000000e+00,-2.617187500000000000e-01,2.421386718749999889e-01
3.624511718750000000e+00,1.878906250000000000e+00,2.421386718749999889e-01
3.624511718750000000e+00,-2.617187500000000000e-01,6.967285156249999334e-01
3.290527343750000000e+00,1.878906250000000000e+00,6.967285156249999334e-01
1.374511718750000000e+00,1.738281250000000000e+00,7.171386718749999112e-01
1.040527343750000000e+00,1.738281250000000000e+00,7.171386718749999112e-01
1.374511718750000000e+00,-1.210937500000000000e-01,7.171386718749999112e-01
1.374511718750000000e+00,1.738281250000000000e+00,2.217285156249999833e-01
1.040527343750000000e+00,-1.210937500000000000e-01,2.217285156249999833e-01
1.093261718750000000e+00,-1.511718750000000000e+00,3.015136718750000000e-01
1.884277343750000000e+00,-1.511718750000000000e+00,3.015136718750000000e-01
1.093261718750000000e+00,1.128906250000000000e+00,3.015136718750000000e-01
1.093261718750000000e+00,-1.511718750000000000e+00,4.360351562499999861e-02
1.884277343750000000e+00,1.128906250000000000e+00,4.360351562499999861e-02
3.343261718750000000e+00,4.882812500000000000e-01,7.765136718749999778e-01
4.134277343750000000e+00,4.882812500000000000e-01,7.765136718749999778e-01
3.343261718750000000e+00,-8.710937500000000000e-01,7.765136718749999778e-01
3.343261718750000000e+00,4.882812500000000000e-01,5.186035156249999556e-01
4.134277343750000000e+00,-8.710937500000000000e-01,5.186035156249999556e-01
